part_num,part_name,part_cat_id
25554,8797,23
16733,15037,12
2266,19546,12
22843,17671,12
826,8032,12
23190,20592,12
821,23020,12
14876,6749,12
24310,22377,12
16546,17828,12
22939,12517,12
2065,21519,12
22717,16349,12
9405,23122,12
16679,23773,12
19572,20880,12
9631,21360,12
25115,13365,12
21723,15832,12
15589,2900,12
17768,8146,23
2096,19818,12
8212,22017,12
9386,13201,40
13410,22265,44
8939,22422,3
25305,17640,16
11681,8671,23
8277,24209,40
17178,14546,45
18862,7318,40
8581,23812,16
12980,15312,40
15630,19054,44
2568,12257,44
7947,23789,44
8338,4618,44
23277,19326,44
10795,10671,27
20583,14772,26
18052,756,26
13915,11348,26
14605,22053,26
9850,428,26
20290,18387,26
6130,9333,26
10393,19940,26
18578,5880,40
23928,13622,26
24038,22370,26
14625,8811,26
25236,25275,40
17788,18803,23
10753,2710,12
16794,2526,23
2439,17257,26
247,22642,26
3368,7501,26
13881,16915,26
24297,23596,26
24910,23933,26
11289,22600,40
18809,25535,40
10717,7254,40
15347,11288,40
20274,9013,40
14430,16287,23
13508,21348,16
10389,3667,16
25932,16169,3
15829,13713,44
17286,9700,16
12304,4851,26
957,9194,11
3670,24723,37
15075,7607,12
19064,10183,26
1723,17296,27
12099,21088,27
3488,13915,27
6248,5903,27
15739,6229,26
5266,23877,26
15322,12240,23
2688,21322,33
5930,12857,35
1995,13453,44
13639,13419,44
19820,9252,44
18203,21758,16
171,17264,28
24236,17703,16
14850,23378,40
18936,20653,40
17278,9550,40
21353,24318,40
25105,8596,23
13733,7205,3
14214,4159,3
22435,7110,3
4249,14208,3
1947,17044,16
20032,548,16
7088,11512,44
1269,15740,44
10741,16248,28
1146,22477,28
11693,19365,28
437,19789,28
6693,11380,30
3535,1378,30
19576,24599,16
19405,5101,16
11428,1101,27
18375,14429,16
17954,24291,16
20822,11564,28
8348,4634,40
15161,13417,40
12362,23561,40
23178,11589,37
23082,21227,40
13058,23480,23
16534,364,37
6527,16698,44
11836,24590,26
10153,23797,26
8950,5981,26
16474,15789,12
17454,18678,12
13730,15673,12
25285,15868,12
8944,3130,12
1847,1441,12
1725,10101,12
15229,6566,16
17377,16956,16
10021,20361,16
15820,21760,30
9457,19048,30
6574,3311,30
182,12980,30
6887,9444,30
10424,4099,30
16435,24481,30
20178,14551,30
1254,17280,30
14305,13584,30
1457,21475,30
23930,22019,28
21192,5024,28
637,8228,28
8820,24490,28
10972,8544,23
20995,18811,51
10711,14410,28
25681,6188,28
25725,714,28
3435,24040,28
23830,25458,28
4525,24436,51
14215,14806,25
21892,6704,25
1831,10361,25
10946,17141,25
21869,19927,23
2092,25401,35
6152,4672,3
1415,24950,26
23397,14710,51
13205,3971,26
9921,21869,44
2679,18908,26
4207,18983,26
2604,12951,26
1996,25139,26
9280,23511,24
17218,14888,25
6519,16386,28
5045,20143,28
16532,830,40
8429,8530,40
16452,21367,40
16984,25184,40
3343,17707,40
13375,3834,40
11589,22199,40
18573,18583,23
3536,23509,40
19565,6377,23
5209,20282,40
21421,11460,40
5512,3569,40
14362,18791,40
16120,10922,40
9320,13543,29
2075,1169,29
18042,2300,29
24536,16468,29
12322,22423,40
7673,25561,40
2016,18298,40
22616,9211,40
8488,176,40
7565,11208,40
2593,16134,40
15667,12657,23
10811,923,40
5463,19580,40
25667,24004,23
15309,20323,40
12279,891,23
7591,25211,40
6633,4681,40
12144,19036,40
9772,20524,23
11385,11631,40
14466,15844,23
20207,13864,40
1087,17838,40
18356,6323,40
4681,1980,40
17775,14643,40
18096,22363,40
14340,11686,40
19448,7558,40
11238,5832,40
727,956,40
3249,13455,40
16046,22823,40
8556,5624,40
792,18224,40
10706,14527,40
19465,1345,40
17833,23428,40
1542,6532,40
16806,16892,40
16499,17002,40
6826,5103,40
13506,8685,40
2741,13717,40
13295,4491,40
20644,5719,40
1796,17169,23
7891,12707,40
11423,24865,40
5928,4766,40
15586,19100,11
16674,2560,19
25948,17151,40
19446,19534,40
20883,4845,40
22125,16426,33
25474,6127,35
12907,6607,46
14450,24124,34
5256,14548,35
2945,47,25
19100,5142,26
25919,3613,16
17193,25529,28
12894,6935,26
20511,11118,33
2462,13174,27
12224,23264,33
975,6808,15
22043,21733,15
10235,4676,15
17405,14541,15
19321,22042,15
16935,16283,15
15764,9400,15
14503,8652,15
21491,7859,15
14499,7372,15
24966,9271,15
6899,3541,15
2682,14174,15
20777,11660,26
506,2057,26
9668,5741,26
22287,22151,26
14673,20330,26
1078,22348,26
213,7695,12
22350,6834,17
17553,765,25
17984,22023,25
1188,2839,25
16422,7079,25
11459,4839,25
20558,14197,40
19415,29,34
286,21603,28
23966,22809,3
126,19708,3
17619,14319,3
9760,23645,3
7769,19611,3
24097,7572,3
12909,13920,28
4228,798,28
25144,14998,28
25763,19421,44
19005,647,44
17631,1094,44
3824,8961,44
20653,17794,44
11488,6877,44
18560,6022,23
1473,100,44
25286,8020,44
4385,11852,44
15862,20488,44
19474,8499,44
2217,1036,44
18124,13256,44
21719,24717,44
13707,6518,44
4425,10565,16
2118,19771,40
3329,5234,11
6477,16443,2
22632,11729,40
6007,5309,3
2500,18480,26
25153,10234,41
8136,17385,26
18806,2377,15
425,18368,15
13515,7398,16
12254,4404,53
24445,7007,16
13373,12928,29
14956,13103,3
2465,17162,3
5606,1944,53
16596,12699,41
2518,22692,9
11474,21234,30
3266,730,30
12601,5979,41
2873,14065,9
5391,1578,9
2756,16074,9
22277,25255,33
23680,3596,26
7258,535,26
25861,14816,23
11222,21225,12
19657,10245,12
19566,7523,19
16420,20166,16
881,19253,23
21760,6975,16
4968,7234,19
24183,11750,26
20260,7443,44
8596,13660,16
3859,4064,44
25494,24947,44
19978,4064,44
22535,12739,44
11308,25482,44
14741,16159,44
23568,1310,23
9334,7421,23
18409,6804,23
6203,399,23
6830,10006,27
14030,2682,27
6984,818,23
15065,19145,27
6960,23216,27
16167,23462,27
14216,21827,27
614,16451,27
176,17500,27
10645,20328,27
5418,3292,27
22532,1051,27
9176,15172,23
23488,7799,27
6399,21782,27
13454,15412,27
16154,24815,23
7508,1199,27
6619,1643,27
121,18197,27
23419,2160,27
17918,23386,26
16560,21013,12
24507,163,26
23018,8057,26
1649,1346,26
7968,8914,26
1640,2232,26
14015,15718,26
21552,15858,26
11442,20258,26
7882,18605,26
3118,10693,26
18667,17110,26
25838,18133,9
13281,12431,22
4952,4878,22
13712,7882,23
14017,6172,26
15438,21321,12
10048,9947,44
2580,14843,16
23492,24479,45
1304,16823,11
11402,15710,16
24243,98,23
15684,3267,40
5386,16886,40
18537,20405,40
21639,25362,26
16460,13161,44
19072,5475,28
14614,21820,3
2861,19283,16
7989,8365,16
9201,4463,40
7178,22667,40
25199,23928,16
12882,7080,16
15449,9044,16
23306,22278,16
13567,8871,16
367,18169,16
4669,22595,16
165,14425,33
2134,6253,16
7679,9238,9
2755,19214,46
16623,15909,16
14383,25041,16
7206,14299,28
21120,15251,19
12859,25120,37
22589,10495,15
23943,23607,16
3704,8836,16
1061,19062,16
4699,8154,16
7008,14388,16
12067,14097,22
18532,20584,16
10471,8817,16
20638,19884,16
25085,13685,16
21739,20716,20
3865,8999,16
19493,12455,15
10145,21917,16
12875,386,16
18628,15449,36
19054,23083,16
20219,526,16
548,7064,16
5163,24306,55
17431,10676,16
5730,871,16
5470,605,15
6137,14257,16
13971,20082,16
8274,15976,16
20128,9678,16
18171,17465,12
4757,8874,16
18275,16786,16
15279,5278,16
22395,22820,44
21204,7388,35
15245,14234,16
8872,25489,16
14478,17031,16
24396,11672,16
12163,25629,16
21000,9792,16
10751,6796,28
13121,18711,28
6599,11895,28
2013,7410,28
11846,14897,16
22954,14832,31
13738,17805,30
11961,22054,11
6609,3055,8
13409,4124,17
9191,9888,31
3525,10383,28
15006,6283,16
8622,6707,16
21701,17712,16
16061,10214,16
2004,12161,16
14823,14949,34
16922,6629,35
10128,6855,16
6277,2979,16
18640,3937,16
15452,3443,16
11853,6841,16
20069,13356,16
3796,5170,16
6655,6828,16
686,24774,16
16201,3776,16
10430,15798,16
5353,21774,16
4338,14741,16
8081,9170,16
14961,18722,16
6564,1645,16
22299,10722,16
14481,15612,16
10554,18066,16
21031,3666,16
4708,5269,16
25029,21704,16
25864,15951,16
22134,6776,16
12974,3889,16
23268,18384,16
22437,15939,16
17035,14089,16
23238,14694,16
12000,12525,16
9033,850,16
23912,15683,16
7446,18345,16
22186,2958,16
23401,13414,16
16147,16012,16
24904,1796,16
8374,8656,16
12496,22936,16
20443,19931,16
19531,18946,16
12045,19841,16
13638,10581,16
13445,17210,16
5778,24775,16
12720,2171,16
2338,13903,16
15518,4707,16
1769,25050,16
3051,6371,16
24044,16368,16
24070,16991,16
19141,22040,16
4221,21848,16
19243,24410,16
1747,24384,16
2846,8245,16
9037,20447,16
11565,21366,16
18550,20953,16
18756,5781,16
9890,17992,16
1257,21660,16
15647,23519,16
871,19287,16
18794,12646,16
4647,14811,16
13791,15690,16
25802,9502,16
6192,8801,16
2877,6399,16
23201,25644,16
6759,4253,16
16143,23319,16
15068,5904,16
22645,16998,16
1574,1973,16
17249,2770,16
19139,18926,16
10327,5134,16
25005,1311,16
5697,16539,16
13916,21685,16
16313,1011,16
15414,10810,16
2460,5124,2
12272,13131,26
21458,18792,0
20182,22740,0
5671,6006,0
5195,25191,0
13844,611,0
15916,955,0
24919,7976,12
21592,8981,27
18327,5364,27
23379,11234,27
22458,5276,23
3823,12665,16
16225,14630,26
21998,2831,4
7656,1024,23
24299,5451,12
22670,16442,12
18078,1570,16
8057,1890,12
24455,5110,44
13989,23948,3
8787,12197,3
15393,25690,4
3565,8004,16
8564,13600,16
1819,13600,16
24584,8004,16
4913,17740,19
5760,15126,15
20959,12816,34
14399,24303,37
17741,20450,34
12481,931,4
20991,6046,4
12723,10536,16
20838,24606,2
25926,17035,26
19024,2209,26
5108,11909,26
447,13873,26
12786,6137,26
15033,25540,26
18100,13537,26
20912,21729,31
24534,22290,26
21138,21824,26
865,12586,8
16319,504,8
14732,1863,17
18715,7921,20
10796,5467,4
566,6287,4
23437,19649,4
17143,5217,2
21148,16365,8
5689,25387,16
773,2642,13
13606,21494,2
6432,16548,50
12419,5447,50
4049,550,45
22116,5326,17
17590,6858,17
7770,22335,17
18435,22672,15
6258,11289,15
25733,5056,15
25531,23794,15
24720,20590,15
12887,0,15
2087,20356,34
8064,7167,34
1564,11389,34
21165,21735,34
20323,10042,34
2952,19221,16
23301,13906,34
19562,14380,34
1348,24892,9
22666,7182,34
3529,23601,34
10691,15606,34
7402,6582,34
25910,12614,22
15274,19635,4
23859,8456,34
25323,9064,5
3874,9004,22
20050,2438,22
4414,16179,4
2597,22687,4
25964,4020,16
4452,21835,22
25712,15057,15
16750,5260,15
6380,3398,15
4138,2238,15
24316,324,15
16302,15525,15
10813,19138,15
23556,9991,0
3259,6701,36
19029,11294,15
19246,5068,15
20218,8166,15
10824,18032,15
6597,18058,15
11648,24992,15
6562,520,15
14624,10640,15
5675,1390,15
20926,577,15
6804,1134,15
11082,1016,15
20312,10089,4
10590,14926,15
7996,4119,15
12553,1257,15
9904,10979,15
18018,21015,10
15522,9462,15
13070,10366,15
19941,11126,8
3113,23897,12
12385,2625,12
758,24559,23
7823,2023,12
938,5828,27
19193,22728,12
5692,21429,12
22502,14961,12
5060,16761,12
17176,3178,23
19985,15189,12
24073,11978,27
17483,6685,44
7584,5622,15
21311,13567,15
1001,16702,22
10368,18083,34
8955,22905,12
24688,10569,12
15055,4208,12
20235,4208,12
12740,20984,26
22067,4777,5
8452,10784,5
9861,19441,5
25420,5612,5
20455,837,5
2516,19307,5
10656,15903,5
22943,7281,5
14551,5644,5
14981,18615,5
1881,11932,5
16713,11526,0
9120,21752,0
14086,21629,0
16188,20298,0
21693,4745,46
14477,2811,28
4397,25656,22
18842,2296,26
15563,25455,26
1554,15142,12
18469,9500,26
6531,10069,12
25022,22607,26
11387,13949,26
12793,673,3
9258,21040,3
2965,25704,3
19179,3609,3
15918,17232,3
13482,7376,3
17630,13360,15
24609,12900,31
9943,11076,31
1023,16559,15
7341,15555,15
12640,3978,15
21023,16371,0
24269,7761,0
9913,9732,15
6483,17581,15
10571,18266,15
20672,24754,15
18163,10761,22
9828,1902,56
5861,444,36
15298,19751,32
11980,11391,32
652,24630,32
25821,2544,32
22760,15688,46
8844,3630,26
25898,8910,34
9749,12721,27
12033,10664,27
20735,4963,8
13399,5005,26
8187,16800,26
7100,19019,40
22588,12830,40
25028,17181,40
23722,1866,8
6239,17360,23
635,9997,40
15635,22917,40
3128,5561,0
20360,8627,0
583,7602,0
21860,20175,0
15905,11913,0
22091,22003,26
15558,16066,40
18939,5221,40
1008,23921,40
24558,12065,40
8693,11629,40
7479,8047,40
4481,13047,23
2101,5890,40
201,9210,23
22418,14427,40
4387,18268,23
24550,13842,40
1716,728,40
9519,13348,40
9968,671,36
6712,11799,40
3776,19406,40
22442,616,40
16508,24592,23
22421,14220,40
9997,18056,23
1628,3693,40
12323,23851,23
8568,25699,40
24868,19030,40
7785,7315,40
5879,20904,40
10547,13769,40
14662,8917,40
8591,4511,0
13973,17905,23
12999,715,40
9327,23404,40
19154,12469,40
13561,12687,40
2675,1044,40
11329,3092,40
4950,14752,40
6209,19149,40
17109,2772,0
17129,12812,0
9467,3385,0
3322,19838,0
346,23213,12
14656,23787,40
3204,265,40
14252,21793,40
1658,842,40
24051,12256,40
14491,18379,40
16897,22034,0
6353,25514,0
2488,25640,0
1223,22895,0
17931,13779,0
7628,13629,0
9027,14803,0
18932,21018,0
8035,5574,0
12235,17547,0
18224,23482,0
15343,13696,0
6496,25502,0
11056,20897,0
6636,22565,0
16454,11490,0
24619,788,48
441,6550,15
20201,22081,11
22820,422,11
12128,2458,48
4380,20112,36
1654,12120,36
12521,9180,36
16747,24300,36
10695,3929,36
24677,12002,39
2746,16963,5
23962,18888,39
25132,17718,39
2336,9386,8
4506,9747,39
934,24129,36
6864,3351,0
10923,1731,0
24838,7058,0
20932,16569,0
25939,11228,43
15292,187,10
10114,22629,1
10192,8541,1
6605,1919,1
3280,301,1
14345,11988,1
6934,9203,1
20339,3927,10
18122,13870,26
265,20478,28
13824,4158,26
16102,14761,12
11823,7520,31
19898,13636,25
12160,14800,26
5550,23017,26
12537,4182,26
18050,21606,26
21427,3503,26
11255,17097,26
12438,9762,26
738,20303,26
24159,16838,26
24618,14446,26
6660,8686,12
9969,17752,26
12747,20873,26
9864,6143,26
12090,19783,26
17635,8263,26
13030,4021,26
25450,10356,26
8774,10356,26
23044,591,26
14050,14493,26
19297,3871,26
7004,21151,26
22736,5092,26
14941,3849,46
2221,14082,23
13535,11790,12
9877,23783,12
799,19560,26
15930,1983,12
4663,14669,12
11889,16183,12
20940,20065,12
18143,24703,23
15855,2751,12
11570,13460,26
410,18592,0
760,7980,0
456,18894,26
4156,10193,23
24982,2389,12
5381,4999,22
11475,22814,26
19751,1572,26
564,16254,26
6097,11938,27
17371,16495,8
10789,8326,28
11217,3466,3
12223,13157,3
11017,25607,3
6253,19524,26
18889,23115,26
16728,24190,26
20595,11016,27
6875,5690,27
25598,3815,23
9653,13203,23
6854,21868,12
4711,4257,23
8459,23562,12
5982,8079,12
11924,15552,12
11382,23495,19
16424,9770,19
9883,5042,19
4629,12185,19
19973,23868,19
14805,18940,23
3737,10845,23
1788,23202,27
9729,9737,27
11733,14944,0
8823,4104,0
4097,25258,26
8295,24435,3
19457,21808,3
12363,12074,26
1893,14309,26
2030,25287,26
22619,8876,26
19663,19464,26
25706,19272,26
14971,11063,12
16310,17298,3
8948,9893,27
18213,6026,17
25246,17455,15
2299,16724,3
4127,7794,3
363,10990,3
5768,13093,27
11071,3127,27
11262,15184,37
9309,12158,37
9051,11566,0
8400,3703,31
22957,17209,25
3597,12226,8
14079,22491,8
2457,19460,8
20568,13560,8
22077,23369,8
17322,22429,8
23246,4548,8
25532,10478,8
8769,4687,8
15880,16590,2
19536,7426,20
17276,14540,27
21759,21844,28
16640,14958,28
20117,21193,26
13588,12227,34
17165,13209,46
9326,22643,17
17677,14836,36
1487,3585,26
18062,13819,30
10585,18449,46
13426,7549,46
6056,2535,5
10184,18470,5
22615,12100,5
5706,10707,5
21462,18980,5
730,7132,5
16021,10043,5
16138,21334,5
941,4842,5
23743,23228,15
5864,11558,15
311,618,22
13758,14230,8
1045,22955,26
24859,11240,15
12961,18526,15
12326,19581,15
10725,11578,15
20525,18508,15
9510,23138,15
4418,3475,15
3012,10854,4
11239,10434,19
6954,24260,23
22584,18571,27
16636,11979,3
7938,5943,41
9488,20198,41
1590,18262,36
20173,6037,31
9604,8476,31
11182,24701,23
5653,11963,27
18913,18431,41
15516,17458,41
16363,8709,37
4276,6325,27
7682,19305,27
3544,14911,27
13025,18933,26
22901,6424,37
24816,10942,37
4478,15793,37
1757,12969,37
19284,204,14
18897,12200,0
22896,6968,9
25047,24563,9
9785,5844,9
18416,23268,9
12623,16032,14
8819,5444,9
9843,3431,14
15964,5593,14
24074,24868,6
20999,5509,40
20411,9488,40
18055,9753,14
17963,23971,14
5347,1759,14
10981,15998,14
8749,11206,14
3188,22013,40
22544,14336,40
12105,15568,23
19846,6113,40
5006,19474,23
16828,11743,40
17662,13075,40
8512,19503,40
17040,21320,40
18662,17445,40
11963,1525,40
10968,877,40
22061,6679,14
15573,14185,14
15112,10313,14
6770,23310,14
10376,22386,14
20864,22788,14
14219,19858,14
14887,959,14
825,2955,14
15286,25409,14
4930,14014,14
23232,22381,14
5478,15089,14
11577,20701,14
17037,14613,14
17072,11109,14
5611,15430,14
19021,1799,14
25106,25348,14
19997,20107,14
20272,24334,14
254,15738,14
641,11757,14
154,14653,14
19362,13774,14
12569,985,14
5854,20921,14
12499,2191,14
12355,22158,40
24093,9199,40
13334,22135,40
17334,18445,40
17714,14791,23
20007,13314,40
2828,20513,40
1291,9920,40
3936,11506,23
5302,10567,40
2235,12564,40
5789,7642,40
8128,8095,14
2357,24015,14
14581,21545,14
1541,15590,14
14005,17038,14
5949,22372,14
6368,2573,14
13398,6079,14
3503,19002,14
15400,13983,14
21832,23052,41
10137,17115,35
10488,24047,40
2064,23761,40
17309,15634,40
12555,10633,40
14449,20515,36
17654,5985,36
6755,23171,36
549,2230,41
19484,14962,26
19960,14212,26
16545,13461,26
5376,21761,31
9923,17363,37
24567,25581,26
12972,25731,3
9716,21220,37
1569,4789,31
6144,19901,24
71,17947,11
17851,25332,11
25931,6932,36
20288,20049,36
8623,11115,36
18343,735,23
22821,9514,25
10767,11563,25
11006,1146,44
12349,8200,27
17906,1260,44
23515,19168,6
9016,22295,6
6550,24517,27
7981,18832,6
13284,18446,26
10739,9224,26
15433,17981,6
25696,1322,6
1156,10881,41
1010,12685,41
19309,22273,27
14233,6872,16
2300,23858,27
8659,3914,16
5889,14853,41
9235,3063,41
15940,11890,14
3158,18037,26
4824,13698,16
12809,11435,16
4951,20858,31
8042,20928,16
12403,6709,10
75,23022,10
24979,11170,1
4883,4816,1
5933,7591,1
23812,4493,1
17096,1400,1
18636,3172,1
3147,12196,1
15387,3202,1
20262,11643,1
24448,12624,1
17687,7812,1
6429,15569,1
12264,12804,1
19714,4979,1
8805,4838,36
11580,16001,36
24102,9846,36
17682,18240,36
13779,2623,36
21746,3876,36
17427,21516,44
19053,16362,44
13897,12068,44
23997,18871,36
12811,9350,36
17898,9086,36
2837,24275,17
4551,4132,17
25441,6308,48
4163,9657,19
3283,10632,40
1191,22014,37
11834,2630,27
12578,23908,27
16890,17651,27
9470,2833,28
25647,1143,22
113,22070,16
21898,17218,4
16702,10137,19
24729,10495,15
23464,15417,15
7657,16937,28
2639,14822,15
16173,131,46
3154,1265,46
24240,19471,35
25135,1657,12
2863,8109,46
25546,16648,40
23855,4734,34
20371,8710,34
17497,23780,34
20445,7664,34
14043,18215,34
420,19718,34
11675,18084,26
12608,23505,26
7752,18028,23
20847,6790,27
2333,13984,27
11340,9574,27
18992,2756,27
8828,21037,27
20909,3053,27
8915,23168,27
20992,25562,27
18624,18701,27
22910,1140,27
10896,19677,23
5154,5892,27
1262,20377,23
25755,18331,11
6300,544,25
18444,19656,28
533,10869,4
19331,23360,44
10855,10718,27
68,15708,27
11257,22650,27
8350,3730,23
22795,703,27
10910,22838,27
18031,18166,27
11972,16909,27
12800,14563,41
3813,25127,23
5582,19175,31
4059,2052,39
9763,19339,26
18114,9855,26
20116,16156,26
5296,841,26
4046,8255,26
17325,1506,26
1551,12899,26
18660,4785,27
14153,24189,26
8904,4444,26
18282,20645,26
9091,14512,26
12157,8278,16
5411,12278,27
17346,16411,27
18013,13878,46
12554,10425,19
17824,1815,19
3088,22915,12
21780,8074,23
2508,24586,27
22214,7101,27
3481,21922,23
3417,24147,27
21531,15594,27
6158,8040,23
10363,24439,27
19944,24536,27
18390,16091,0
22730,22280,0
2695,8553,16
10504,19574,12
19584,8356,12
17699,17043,3
8347,21406,46
10798,13389,3
11138,4141,34
4810,24342,12
13692,8906,46
14992,19876,26
2727,11661,12
25099,4000,26
13604,3855,26
12202,19298,12
13883,5950,12
17398,5226,12
8118,1883,26
17870,20081,28
6666,10573,12
12190,20993,25
3976,24542,26
11995,2109,23
15571,17089,12
22189,3407,12
3272,13492,44
6925,15285,8
24906,14760,3
14490,18627,16
25908,17142,34
25114,5102,34
5521,15659,26
9294,16631,12
7329,21048,34
14039,9640,24
83,9530,51
545,7627,51
21471,23098,23
8984,21034,23
10233,16611,3
10845,22853,3
3164,12933,44
10750,12507,3
8397,22439,23
21087,7012,26
21678,638,28
16414,15371,16
22960,16723,44
9752,22933,44
2450,16678,44
7220,12252,3
23757,8076,23
7072,14163,3
16073,12365,3
1545,6397,23
11747,19620,35
19539,3483,3
15844,16729,3
2649,21264,3
14316,24397,8
9823,16826,3
19525,7073,3
9362,65,3
24063,19131,3
21362,24773,3
16872,16357,3
19354,21230,3
18025,21631,3
16799,11373,3
7502,10802,3
18970,12779,3
11600,25294,3
16589,25623,3
8636,19652,3
1784,19991,3
18757,9338,3
9856,7052,3
11155,8354,3
5439,12473,3
313,7106,3
22998,25391,3
21009,3934,3
3338,377,3
5943,24967,3
8888,2600,3
24696,15614,3
6548,4168,3
17033,13086,3
20441,2084,3
2111,17803,3
26007,5845,40
6009,21072,40
677,13095,12
5290,22540,16
15133,18343,12
3968,4691,26
6635,5064,16
9173,21623,16
10998,14048,16
10109,23544,16
2716,15609,16
1190,3602,16
5973,8108,3
18648,17991,16
11021,14010,16
17615,18285,16
5364,12952,3
19119,9851,16
7531,7608,26
21377,13239,26
8453,22613,3
23061,6941,23
9637,19668,16
15908,14370,16
21109,6486,16
14416,6209,16
16700,23367,16
6396,21865,56
14433,13919,56
4878,17236,56
14904,9135,56
6514,14595,56
12803,20575,56
9741,11419,56
5757,9562,56
21257,3219,56
24956,6713,56
16255,13099,56
1586,15048,3
10704,16923,56
18861,22784,56
15651,25485,16
21613,14615,16
16366,2732,16
25995,17470,16
16392,7493,56
17260,983,23
20170,11005,16
14473,25760,3
6735,6189,12
25991,5280,12
24879,7144,16
99,1844,16
14862,13062,3
10052,21608,3
6565,19314,16
19803,2638,12
1154,2548,18
11371,13191,9
21571,10021,9
5755,3467,9
11673,17777,9
6534,1555,9
11655,5656,9
11134,23776,9
8010,23820,9
2549,88,8
25652,5013,11
10029,13361,16
15790,2408,3
19648,21286,3
4258,5069,3
19035,2745,16
22260,10068,16
11537,14206,3
25854,10951,16
12724,261,3
2726,22526,16
18598,2619,3
25251,3095,3
21778,7770,31
11405,9011,16
21561,25465,16
22653,4011,16
3589,18660,16
15548,532,35
23127,21100,16
10678,19934,16
6307,7275,3
135,14981,3
12697,9572,21
7900,5218,3
6836,19587,3
23508,16459,3
7872,4907,27
8023,22800,3
13300,5780,3
3510,25390,23
22993,6960,16
6738,15974,3
6757,8746,3
10436,7899,54
8276,7992,54
5630,18784,16
19445,9958,16
23356,4148,5
2537,4738,5
17482,19129,44
7592,10126,44
5987,22461,44
3592,873,23
15437,336,40
20251,12858,40
25671,14733,40
14493,20908,40
20502,11160,40
13821,18730,23
22642,10029,40
19058,9121,3
20755,18882,23
22237,4481,40
6125,15670,40
24812,20465,40
22154,2719,23
586,19402,40
16819,8913,40
11526,11291,40
13974,19420,40
23605,19265,40
5349,13182,23
24060,15099,40
17605,20332,23
7449,16855,40
3110,13014,23
2434,23974,40
2206,15914,23
24676,20672,40
2407,15679,3
11047,6374,40
18060,6293,40
2228,24621,40
24174,16222,23
20292,5463,40
25261,21669,40
21535,4384,54
5504,4587,40
15475,16487,23
22106,1008,40
14402,15392,40
700,20878,40
1038,21942,40
12635,25043,40
16956,24043,40
6308,18181,40
1112,23317,16
9264,2677,40
9992,6645,40
22344,16423,23
8889,25519,40
19900,4670,23
4937,23136,40
24048,8471,40
7380,7973,40
16773,16226,23
10672,18763,40
2646,6559,40
14163,20329,23
14269,22704,40
2535,18608,11
1909,25178,40
15839,1508,23
4611,4394,40
24945,15931,40
3733,2896,23
16609,8887,40
17507,17556,40
1677,13661,40
25264,4266,40
21349,23706,40
5555,8093,40
10282,1675,40
8793,1764,40
4988,902,15
7686,9353,39
4591,11501,39
15094,2167,39
22521,16722,39
10061,20688,3
15845,24500,16
13673,20675,38
14729,13985,23
2171,24240,38
8336,12693,16
21811,6574,3
9649,24228,38
18270,16848,38
18844,3863,3
8949,15699,3
21867,11069,33
13865,20938,33
16208,17148,35
22685,23692,25
23452,14607,27
2887,15134,27
23758,333,27
12781,3857,46
2858,25425,46
24389,11860,3
17953,4605,3
13083,19828,15
609,20906,16
4329,1458,3
12182,393,3
16857,9183,3
10382,572,8
16645,12088,26
7737,14956,16
8496,6826,16
17921,10453,16
16909,25331,15
189,3529,15
8440,10022,15
21706,10980,15
16394,18214,15
16569,24464,15
23330,6933,15
14781,9624,3
15559,19395,16
16421,8218,23
18574,22045,16
20301,22732,26
7115,1641,34
2912,10828,26
6763,12811,27
2138,12012,0
16317,20696,34
16345,21912,3
2934,5907,3
7024,21458,39
15677,16807,39
4598,17133,39
4085,17098,39
8543,15015,3
25242,17124,15
18815,11795,15
22244,10961,15
22368,11367,15
9809,18229,15
20649,24021,23
9672,22106,6
23751,22877,28
20695,3200,28
23204,13308,19
4933,6071,3
4200,2832,27
23901,4804,26
14571,18643,3
8370,25005,3
5334,23278,3
13625,1213,3
12823,21269,3
1884,21784,3
23378,10373,3
6362,15620,3
10181,15908,3
23450,2035,3
8573,13226,3
16219,18157,3
4660,4708,3
25724,11756,3
2335,9173,3
2669,25364,44
16015,13907,23
23960,8524,12
10266,539,3
6715,11330,23
5080,16898,23
21574,4905,23
4805,14769,4
2790,9459,3
18610,12313,51
22794,12289,39
16836,9992,12
15963,6363,23
11599,9912,12
3483,9826,23
5304,15896,12
13884,2444,23
1316,23909,12
8593,191,23
19994,21202,3
3028,16667,12
25925,24750,26
8683,10945,12
9885,20623,12
22058,11399,8
20546,3381,37
22887,7814,0
1718,8937,27
23670,8937,23
18644,3399,27
7227,16211,26
6217,12494,23
7009,707,26
5035,9116,26
8019,25628,26
20227,23470,23
20899,9054,12
19583,19461,12
7806,5936,12
3225,23197,12
19222,14587,12
18539,20181,12
24866,4916,12
4286,22130,12
18781,3403,12
20708,18279,12
21334,20746,23
2667,24331,12
14736,13614,12
5175,16438,16
3246,3208,27
10182,21994,5
13297,7220,5
7894,2930,5
9094,2808,28
24792,20471,44
15365,25506,37
10328,10887,3
22147,4918,3
14948,14704,40
16869,20171,6
19013,6621,3
25522,2213,3
7228,1963,37
11160,25727,37
5998,3512,37
20997,25196,37
22471,7468,37
16925,23349,37
12693,16927,37
7558,12569,37
22306,8765,37
21569,15431,37
217,18622,37
7140,5464,37
5189,5810,37
2988,6069,37
18789,18800,37
17352,19981,37
19313,7949,17
5988,24973,3
