set_num,set_name,year,theme_id,num_parts
9800,6894,58,164,452
5374,4591,58,167,579
2685,8785,58,168,553
10427,9500,58,164,930
5252,1011,58,168,422
3224,5452,56,496,0
6333,1805,59,496,0
7550,9120,55,388,93
61,9288,33,472,33
4562,9666,55,388,98
5373,4404,9,371,733
5569,8676,55,388,161
10576,1937,22,471,110
10734,3643,55,388,143
1214,6998,10,371,730
5384,376,55,388,160
8791,4314,55,388,140
5343,4825,55,388,310
7870,2669,55,388,561
4311,1076,55,388,877
5052,6570,59,4,922
10266,662,59,4,995
10114,6020,34,472,66
4305,4760,56,388,550
1988,2780,22,471,181
11300,9985,56,388,130
5180,797,56,388,162
1588,2550,56,388,187
4076,6227,56,388,243
1365,724,56,388,281
9840,6538,56,388,345
6826,4108,57,119,47
3421,1904,57,119,46
62,4728,22,471,101
6208,4169,57,119,47
6022,920,34,472,60
5654,308,57,119,40
715,7257,57,111,140
9154,4160,57,119,170
7732,8048,57,119,160
11299,9135,57,119,145
421,10098,58,164,316
4860,3150,58,168,774
618,2938,55,119,43
8475,835,34,472,1
10449,3469,55,119,50
2677,9231,22,471,130
9644,8403,55,119,40
10152,4057,55,119,50
4581,309,55,119,262
10332,8210,55,119,535
3833,4194,55,115,64
6133,2941,55,115,69
8871,2720,55,115,84
6018,8286,55,115,65
4153,9303,55,115,183
7754,4315,34,472,3
7564,9180,55,115,201
3591,2992,23,471,89
5326,4997,55,113,166
5542,9989,55,113,166
1829,8372,55,113,667
1658,4712,55,113,685
597,8830,55,113,681
7444,7173,55,113,984
9500,3430,55,115,584
1546,4316,55,119,760
3660,7271,56,119,44
8803,4733,56,119,42
7961,3609,56,119,54
475,654,34,472,1
5166,5386,56,119,51
7563,10095,56,119,141
3874,9987,56,113,268
8391,3384,56,119,881
10757,5630,56,113,479
4735,10296,56,113,610
5908,2427,57,113,868
5702,461,56,117,241
8562,2958,56,117,242
3427,7062,56,117,365
6591,10167,35,472,21
10568,4033,56,117,585
760,9749,57,115,103
2093,575,57,115,111
4736,8281,57,115,86
6602,2333,57,115,90
1566,6131,57,115,204
7713,9432,57,115,208
9748,2142,57,113,187
2480,3444,57,114,716
6808,8036,38,472,8
9574,1704,57,119,386
8721,9534,57,116,93
9191,8352,57,116,238
6744,2165,57,113,529
7869,3251,57,119,727
5382,6890,58,438,69
5376,1771,58,438,185
1648,6191,58,438,260
3406,7802,39,472,1
4834,4807,58,438,382
10908,5861,58,119,43
4549,7491,58,119,49
9456,3430,58,119,47
3613,6765,58,119,42
1108,7115,58,119,141
6202,2998,58,119,691
5260,9988,58,119,145
9192,3226,58,119,135
11158,7402,27,468,472
267,7589,59,268,35
1263,6014,28,472,34
4817,1750,59,268,52
5688,1568,14,364,0
1275,148,46,2,70
2626,6456,46,10,36
4683,1414,46,5,41
8085,379,45,11,63
9203,343,59,268,691
4643,5790,44,10,81
2833,9199,46,12,53
813,9326,46,11,48
1784,9404,43,12,83
1754,8005,38,472,1
8145,5141,58,119,543
582,7423,39,66,3
3467,9047,46,11,92
11600,522,58,114,766
10679,4500,45,5,106
4731,7012,45,11,90
1184,5508,46,5,63
5330,2628,46,12,70
9749,5320,46,11,100
4312,8772,28,472,34
926,4616,59,115,95
10203,2900,45,5,139
7603,621,44,9,123
5507,3173,43,11,97
10200,751,46,10,120
1795,7358,59,115,472
6810,238,59,115,81
8246,297,45,10,185
8507,7174,44,0,175
5434,8390,59,115,95
11181,2516,45,5,274
10703,9623,46,2,118
3634,3740,43,6,166
8339,1983,48,16,66
6863,9082,48,16,112
9991,9354,48,16,201
5701,7524,46,2,121
5538,3720,49,16,152
8672,6238,49,16,110
5665,8228,49,16,251
7659,2857,44,20,274
5046,9675,46,2,222
7123,7792,47,9,46
8035,4731,47,11,43
3856,5781,46,6,227
7975,5133,45,9,369
11656,903,47,12,88
2929,6966,47,0,168
2982,4586,47,0,210
8498,116,47,12,192
6256,9333,57,11,143
5594,2582,46,2,366
621,6542,57,14,1068
6659,9682,57,6,165
1152,3323,57,6,104
2763,7841,57,10,198
11622,8424,57,12,306
4984,8015,57,14,578
4121,7264,57,6,564
521,8302,57,6,897
9278,3496,46,2,366
10330,4495,47,2,78
5641,3744,47,2,326
6150,4110,55,6,106
2511,6129,55,6,200
1818,10123,55,10,330
150,7432,55,14,768
2671,8917,55,7,883
4788,7167,55,6,1000
2420,3067,45,13,546
9722,3429,48,10,447
2557,5299,43,8,429
9368,4197,54,7,121
8480,8424,54,12,200
6362,10344,54,6,323
781,9599,54,10,811
3457,9599,54,7,811
9587,1339,54,14,1069
5127,4953,44,14,707
11139,8787,54,18,472
5535,9600,54,6,766
10999,2586,54,8,877
4635,6424,56,6,88
5968,1217,56,12,247
4082,215,56,6,700
7851,6114,56,437,10
10029,5897,56,6,695
1458,1001,56,6,943
11099,9562,56,10,202
9696,5908,56,10,916
538,9068,45,9,370
10933,8840,21,468,645
11630,5982,48,18,6
3715,5720,28,472,46
5552,4026,59,119,44
10055,1760,59,119,47
4194,3617,59,119,50
9565,845,59,119,43
3977,7478,48,2,208
1660,5520,48,2,391
6034,8894,28,472,46
10909,7804,28,472,46
773,3359,28,472,46
1551,3957,28,472,46
4952,5868,51,112,30
2286,9086,51,112,218
2778,8326,51,112,99
91,6266,51,112,87
8698,5859,51,112,115
4743,7580,51,112,106
11261,5908,51,112,26
9266,8609,51,112,27
3911,2457,51,112,23
2039,9546,28,472,37
4804,6626,52,113,112
8230,7090,51,112,1037
1398,8451,51,120,607
11330,4083,51,112,195
1410,4901,51,116,428
1848,685,52,116,87
10598,759,53,116,87
11528,4800,51,112,89
3728,2922,28,472,28
4198,712,51,112,97
7784,1932,51,121,92
4259,8928,52,113,217
6322,9046,51,116,255
2282,6428,52,116,64
8093,8218,52,115,91
6136,5157,28,472,59
2492,2554,51,115,472
9721,4739,52,115,67
6730,9455,52,115,69
9360,9572,52,115,75
10805,1043,52,115,81
6587,5544,52,113,714
6868,9597,52,113,13
1433,161,28,472,42
10116,8183,57,152,21
78,9705,57,152,16
4200,141,57,49,22
10639,6865,57,140,22
10392,1342,25,455,4
10975,4966,57,140,17
5230,835,28,472,1
11306,1661,57,61,66
992,5986,57,62,68
2475,3043,58,49,383
4074,6008,58,62,807
6609,7391,44,10,287
807,6455,58,269,109
7339,3284,58,269,22
1156,8937,28,472,2
9830,3701,58,269,109
8892,136,43,5,282
3574,6366,45,10,243
3356,1516,53,6,283
4760,5781,53,6,705
2770,4660,46,12,313
7184,8946,53,6,67
6171,5897,53,6,285
105,4103,53,12,503
2744,8834,28,472,2
7573,5348,53,6,1071
681,3390,43,12,313
6834,4442,59,268,135
1111,3338,59,268,113
2313,8688,44,5,465
10728,3932,59,268,158
6579,3112,46,10,471
3803,1140,50,5,146
7486,1549,50,12,316
5827,654,28,472,1
6641,6542,50,6,806
1168,2562,46,10,470
9311,6077,52,14,216
711,4907,52,5,444
1542,2799,52,10,747
4612,9270,52,14,888
10674,2823,45,10,419
6325,3281,51,6,796
9019,3740,52,6,579
10061,1387,43,11,417
1124,6284,51,6,70
381,9828,44,6,333
8461,8553,47,5,307
5504,2167,47,11,432
10648,6542,47,6,563
10740,9943,47,14,1007
4286,816,48,2,624
6631,5441,40,472,27
3760,195,51,6,183
1984,3740,51,6,214
7132,1976,52,6,214
5369,2434,51,8,621
2399,762,51,6,680
7927,99,44,5,403
8314,403,48,11,862
433,9965,48,11,1006
3039,1475,45,6,589
10903,6328,43,6,803
11041,7233,40,472,45
3817,1430,50,121,1013
8917,1339,46,14,752
9826,5649,49,6,232
5423,1036,49,6,572
2089,4812,49,10,362
4116,1259,57,300,120
8629,4627,57,300,64
5526,7311,49,10,919
4678,4926,50,112,86
7911,6419,50,112,143
1195,1283,50,112,147
3161,10297,50,112,118
7235,518,50,112,1056
11398,3225,50,112,507
3852,4384,50,116,282
2490,627,45,14,970
7846,8695,44,5,991
3652,3,46,2,821
7042,3,46,2,822
9384,8628,59,268,241
11326,4575,43,20,901
10907,6844,59,268,383
4465,9845,59,268,512
5885,7400,56,115,93
4309,7499,56,115,79
5323,1206,56,115,59
4480,6550,56,115,81
2633,298,56,115,267
10612,222,56,119,500
6448,7766,56,115,507
846,10105,47,19,33
9642,7884,25,3,216
5493,5143,47,19,34
10981,5523,54,502,0
5540,10333,55,502,0
4926,10324,55,502,1
4502,9352,47,19,45
3643,7407,47,19,39
1485,9912,56,502,0
3102,6285,50,502,4
8725,4022,47,19,44
1200,5372,60,500,89
6067,728,60,500,150
3177,3562,60,500,157
4054,1349,60,434,88
7083,2473,60,502,0
10745,9312,60,534,64
3916,4013,60,502,0
6530,2673,60,500,6
6452,9635,60,534,37
2818,8098,60,300,62
2467,1203,60,557,56
8778,8356,60,410,6
7810,4223,60,500,0
94,7039,60,502,0
5657,9857,47,19,36
1087,4129,60,500,6
535,8955,60,500,0
3240,4377,61,500,140
8549,3611,61,500,29
6337,5763,62,500,16
6464,3922,61,500,31
18,8460,61,501,0
1646,3456,61,502,4
11462,565,61,502,0
9882,4843,47,19,34
6989,1226,61,60,34
2053,2988,61,57,43
9745,2596,61,434,36
2018,6420,61,500,2
6210,7458,61,500,5
8132,2430,61,502,0
6921,2572,61,502,0
7852,8486,61,502,0
3233,5702,61,502,0
180,2749,61,500,1
9393,9856,61,500,0
1361,7940,61,500,3
10240,632,61,500,83
1155,5230,61,500,52
8783,1196,61,500,0
7403,9149,47,19,37
9207,8225,61,410,101
7034,132,61,500,6
10040,8608,61,570,42
5658,10223,61,502,6
8292,8276,61,300,20
3313,204,61,500,0
6006,3647,61,500,41
5803,1851,59,500,6
8854,3829,61,502,0
11288,8980,61,502,1
4425,4885,47,19,5
8678,4511,61,502,0
4548,10205,61,502,0
1236,7296,61,146,43
2898,4457,61,500,0
4345,5590,61,227,34
11508,2610,61,227,25
656,2159,61,226,29
4317,3849,61,227,23
9847,5148,61,227,26
2077,5150,61,227,109
7298,9859,62,502,0
278,3073,62,502,0
10021,7212,62,370,36
5398,1126,62,201,42
9177,4213,62,502,0
5909,6354,62,502,0
1322,10157,62,502,0
437,4062,62,500,0
9448,7708,62,502,0
8075,6141,48,15,45
10434,8608,62,570,52
7075,3966,62,570,48
2918,8108,62,500,0
10270,10044,62,500,0
10667,1780,62,64,41
450,7789,62,502,0
10969,1332,62,500,27
5484,10086,62,229,58
10234,993,62,226,27
9054,6293,62,227,45
5762,3137,62,227,34
8915,2878,63,502,0
1534,2691,62,502,0
10722,6369,62,502,0
10471,7236,62,500,17
1460,5677,62,493,39
8737,1657,62,500,0
4358,9912,62,500,0
2029,2293,62,502,0
11570,10234,62,502,0
5194,1801,62,502,0
11045,925,62,502,0
35,4458,62,502,0
3543,3046,62,500,0
3618,760,48,15,35
946,7298,62,500,0
6447,6690,53,502,0
7872,4226,52,500,0
9773,3323,25,3,323
6607,8029,48,15,44
3779,7495,48,15,38
928,9646,53,500,1
1840,8821,48,15,45
42,2006,62,500,0
1090,5200,62,500,0
1592,6052,62,500,0
10831,7442,62,502,4
10160,28,62,500,0
293,2565,63,500,6
2684,5288,63,500,0
11491,6223,63,500,0
1598,82,63,500,0
1048,5968,63,500,0
142,5206,63,500,0
8057,2702,63,434,37
5971,3334,63,500,0
4979,3493,63,500,13
10629,7035,63,502,0
7909,4954,63,502,0
7922,2259,63,502,0
8718,3339,63,205,62
3773,2767,63,493,60
5198,3835,63,502,0
8758,7602,63,502,0
8064,5743,63,502,0
2107,5028,63,502,0
8755,5128,63,502,0
6600,7688,63,500,0
8186,449,48,15,32
8229,2777,63,500,0
6125,3237,52,500,0
6200,7112,55,502,0
10098,5041,55,502,0
2006,3500,53,500,1
68,3750,55,500,0
3763,1449,48,15,4
640,5016,48,15,124
8317,507,56,502,0
1248,805,55,502,0
9679,4196,58,269,17
10725,5149,58,269,16
10387,2771,58,269,20
567,2293,55,502,0
7898,1778,55,501,164
72,8746,48,19,134
4541,1429,55,502,1
2668,2168,25,3,363
8932,1856,48,19,44
8211,7019,55,502,0
6721,935,55,502,0
6612,5227,55,502,0
3285,7016,55,501,86
9209,8646,56,502,0
2964,2247,56,502,0
86,622,48,19,35
4162,1302,57,500,0
377,4111,56,500,96
9824,7676,56,192,35
10991,1662,56,192,43
10688,6850,56,502,1
6533,9080,56,501,1038
254,1617,48,19,89
11135,9794,56,534,109
6701,349,56,502,0
6126,8503,56,502,0
1883,6588,56,502,0
5429,8245,56,502,0
8881,1391,56,502,0
10459,9266,57,534,22
4943,377,57,502,0
10242,9999,57,502,0
9327,5952,57,500,0
10781,3309,57,500,24
6180,697,57,500,18
7148,1292,57,500,18
1424,4550,56,500,109
9188,2954,57,500,22
9849,6225,57,534,22
2888,2092,57,192,36
10341,849,57,192,45
10806,3742,57,500,0
9879,7652,54,258,568
8838,4550,57,500,19
4017,9973,57,500,6
10104,8177,57,226,165
3674,6032,57,227,67
6434,4030,57,152,42
9998,3746,57,500,86
5051,10166,57,534,25
10338,7630,58,534,20
11378,7954,58,500,0
4977,7364,58,502,0
2005,3136,58,500,109
7249,6039,58,205,29
7000,5460,54,258,3
7721,38,58,502,0
6574,6333,58,500,15
2538,10182,58,502,0
2117,119,58,500,0
11512,4080,58,502,0
9854,4550,58,500,17
4764,4550,58,500,16
892,4550,58,500,19
9892,5433,58,502,0
6443,6741,58,502,0
3710,9855,58,500,0
9426,8899,54,258,7
5891,7821,58,195,36
548,839,58,195,37
2356,748,58,500,23
10251,2270,58,500,20
5288,9471,58,500,15
6807,398,58,502,0
2970,3400,58,502,0
3256,399,58,502,0
8283,1813,58,502,0
10668,1720,58,502,0
5763,8125,58,502,0
3934,3448,58,500,0
5286,2694,58,300,15
10156,8377,58,300,4
7624,8654,58,500,0
1906,4300,49,347,3
5505,4550,58,500,20
1900,8017,59,502,0
8329,5693,59,500,0
3641,4998,25,3,595
7340,977,49,347,49
953,8413,59,434,28
9515,4568,59,502,0
3231,6058,49,347,50
1250,4550,59,500,0
7293,7158,59,500,0
1580,8882,59,500,0
11589,3411,59,500,0
3935,10280,59,500,117
11225,5648,59,436,29
4060,828,59,500,0
3605,2658,59,500,0
6049,5068,59,500,120
1627,4411,49,347,30
5699,5159,60,500,9
5881,4245,59,262,30
11255,3859,49,347,33
2743,2292,59,500,1
9155,6051,59,126,27
8222,6179,59,500,7
5731,6190,49,347,35
4973,5950,59,407,6
5475,4101,49,347,36
5525,4669,59,407,30
9292,10016,59,226,32
7951,363,59,226,42
2954,2899,59,226,38
4759,3419,59,500,0
4899,79,59,500,47
5233,776,59,500,18
2953,7240,60,500,328
2182,8150,60,57,22
11310,429,63,502,1
9868,8379,63,502,1
10847,351,60,493,51
8018,9007,60,500,1
2579,10238,49,347,33
5349,10103,49,347,34
10422,7290,60,502,0
1140,3213,60,500,0
1959,928,60,500,0
5786,1655,63,500,0
6872,8721,63,500,22
6257,5572,63,500,0
5590,8083,63,500,0
11574,10334,63,500,0
9123,5243,63,500,0
11010,4716,63,502,0
8305,7906,63,502,0
2767,6563,63,502,0
11604,2942,63,502,0
5517,1551,63,502,0
5928,2991,63,500,0
2090,341,63,500,0
10501,7198,63,502,0
9443,10134,63,502,0
8296,4143,63,502,0
9237,6750,63,502,0
833,5827,63,502,0
7776,5799,63,502,0
8736,9657,63,500,2
11523,7988,49,347,36
7703,3939,64,604,26
11437,9428,64,604,24
9240,8970,49,347,37
1207,6279,64,493,35
4693,4860,64,502,0
7544,519,64,576,1
2197,2970,49,347,33
2869,5228,49,347,34
8089,3468,65,599,1
9034,3055,65,434,26
2886,2326,49,342,148
10625,6666,49,342,616
6138,792,49,342,456
1990,1995,49,355,26
8366,9333,26,3,211
1071,9522,49,355,25
6214,3214,49,355,29
5315,2472,49,355,27
10842,4717,49,355,29
11194,3715,49,355,28
4991,2289,49,345,10
5124,8129,57,258,604
9468,1352,49,342,226
1426,7777,49,342,1087
1805,3188,50,328,26
10883,1334,26,3,508
1537,10125,50,328,28
4655,2833,50,328,28
2545,6461,50,328,27
6505,8006,50,328,27
872,10032,50,328,26
2084,6180,50,346,157
8708,4115,50,346,377
4433,3967,50,346,619
10979,3860,50,323,0
2184,543,50,327,41
7197,7239,27,3,371
10830,5765,50,327,41
3343,2798,50,327,41
156,1086,50,327,41
9310,7601,50,327,41
2125,3778,50,327,41
6988,3766,50,353,41
273,2297,50,353,37
10219,8420,50,353,43
3582,3860,50,323,0
4235,4260,50,353,44
8006,3331,27,3,408
4148,684,50,353,42
2460,863,50,353,36
1406,10233,51,329,42
6945,1672,51,329,42
1302,1540,51,329,42
11145,1177,51,329,42
3299,5509,51,329,42
7801,2379,51,329,42
2482,2221,51,345,3
2205,5266,28,3,957
8664,5895,51,334,25
9507,1804,51,334,25
270,3270,51,334,25
3627,879,51,334,25
1062,2048,51,334,25
6078,5027,51,334,25
8325,9195,51,334,25
4522,7503,51,334,25
11478,6126,51,334,25
2981,7771,51,343,45
5907,2616,51,343,45
10893,8539,51,343,46
1872,5709,51,343,45
10056,8759,51,343,45
10510,8247,51,343,45
943,2687,51,343,45
3341,7051,51,343,45
8924,8180,51,343,46
1126,5011,51,343,45
10542,10039,51,343,45
2943,9933,51,343,46
2302,10067,51,343,45
7251,7922,51,343,45
623,6631,51,343,45
6939,1639,51,343,45
607,9693,51,343,45
8601,7720,51,343,46
3267,8712,51,346,202
9558,6017,51,346,172
8225,6628,51,346,221
9479,1966,51,346,200
8967,9100,50,323,0
8851,5281,51,352,48
2724,5499,52,352,48
7505,1219,52,352,46
7163,9684,52,352,49
11033,1330,52,352,44
2994,8996,52,352,46
3904,1014,52,352,48
8402,10101,52,335,27
2776,3091,52,335,27
9308,1513,52,335,27
11002,7568,52,335,27
4944,3393,52,335,27
10310,4468,52,335,30
948,59,52,345,4
9531,8470,52,356,32
4034,8918,52,356,33
9995,442,52,356,32
2228,1742,52,356,33
5161,1732,52,356,32
1311,1329,52,356,33
3199,6891,52,356,32
9289,1194,52,356,33
8396,5981,52,356,32
1811,4104,52,356,33
8268,4558,52,356,32
5539,7561,52,356,33
4748,6820,34,1,101
5680,6010,52,346,180
9664,1900,52,346,170
3996,7020,52,346,214
5499,8581,54,340,504
4156,7383,54,346,179
9595,1050,54,346,58
11654,5528,56,301,350
11393,4928,56,301,87
3262,5530,56,301,236
9424,8248,56,301,347
6104,5541,56,301,494
7252,421,56,301,933
10410,4873,56,301,516
2533,9737,56,301,690
2860,4082,59,268,331
6493,10160,59,268,719
9146,3174,34,1,238
334,8084,53,119,53
9478,3478,53,119,42
7436,7730,53,119,45
8465,8769,53,119,35
3310,4587,53,115,126
1995,7436,53,115,126
5861,7650,53,115,75
9518,5556,53,115,63
4487,4710,53,115,606
282,4242,53,115,254
6300,9754,53,115,241
9566,5214,53,113,1059
10670,4721,53,113,993
131,5082,53,113,788
8056,77,53,119,57
11062,3578,53,119,46
4838,5488,53,119,38
5358,4541,53,119,31
734,8205,34,1,386
5691,4831,54,119,43
5510,8489,54,119,48
2177,4206,54,119,41
3919,3588,54,119,54
1661,2041,54,119,52
5353,1141,54,119,60
8926,8632,54,115,78
7363,9882,54,115,111
11418,4761,54,115,112
3227,4643,54,115,104
675,7901,54,113,737
4641,2731,54,113,565
239,1326,54,113,850
6492,4973,54,113,962
11500,6585,54,116,98
1748,3855,54,116,53
7570,1012,59,268,286
1292,9641,59,268,195
1985,1515,59,268,797
1318,6187,34,1,524
9550,6411,54,119,642
3413,1227,54,115,708
9614,2441,58,535,0
2723,5472,58,535,8
9194,6355,58,535,5
10255,4287,58,535,7
1692,7026,58,535,6
11140,2497,58,535,8
1963,5466,58,535,8
6346,7773,58,535,9
10663,6772,58,535,7
5186,4982,58,535,16
848,4403,58,535,60
4550,8278,58,535,7
4075,2356,58,535,6
1773,8935,58,535,6
1936,4786,58,535,6
7557,9628,58,535,8
3036,6251,58,535,5
10238,10198,58,535,6
3735,3793,58,535,7
9409,6229,58,536,0
2321,9735,58,536,9
10948,5850,58,536,8
6772,1979,58,536,6
2368,4624,58,536,9
5755,5355,58,536,6
2628,1504,58,536,6
657,9414,58,536,6
3044,6281,58,536,6
8074,974,58,536,16
7419,7889,58,536,60
10656,153,58,536,8
8176,2013,58,536,6
9814,4811,58,536,6
5313,2517,58,536,7
7341,1110,58,536,7
4492,5095,58,536,7
8734,531,58,536,6
3375,5884,58,536,7
5114,6165,56,338,53
4371,8585,56,338,51
6961,151,56,338,338
3504,6688,56,337,60
1060,4874,56,337,73
10402,6811,56,337,62
7212,2032,56,338,52
6055,6107,56,338,48
2369,4536,56,338,48
7442,6624,56,337,40
7941,4694,56,337,51
9491,6360,56,337,54
3839,4421,56,358,140
10519,9286,56,358,133
3828,1966,56,358,266
1540,1921,30,3,27
10726,1660,25,3,22
1743,5189,54,197,130
128,3854,54,197,112
9348,1376,54,197,42
3220,7153,54,197,40
2692,4864,54,197,38
7358,2422,54,197,44
7434,3349,57,438,294
4712,5985,57,438,258
89,2750,57,438,618
1610,1660,28,3,124
2884,1660,25,3,78
1746,8562,36,18,17
5394,3943,41,18,9
9926,2539,53,345,400
1386,8807,54,345,10
1628,2289,39,18,57
5785,1660,26,3,77
8767,8153,54,336,109
2430,1996,54,336,25
11241,5642,54,336,27
4615,4014,54,336,109
4525,1145,54,336,22
10415,8255,54,336,25
6399,4708,54,350,46
713,6464,54,350,46
2121,259,54,350,55
1779,6246,54,350,62
1586,6754,54,350,46
6166,8369,54,350,47
7438,2648,54,346,196
10945,1469,54,346,191
6445,9182,46,18,60
145,236,53,349,48
4577,10068,53,349,48
6215,6989,53,349,48
11222,6305,53,349,48
9504,1004,53,349,48
5199,1660,27,3,38
9045,6344,53,349,48
8859,3063,53,357,48
9109,3087,53,357,48
5828,9707,53,357,48
7152,5626,53,357,48
4443,6504,53,357,48
8583,2719,53,357,48
354,2433,53,345,5
2847,1660,27,3,38
3138,10156,53,346,203
1132,7352,53,346,211
8045,2154,53,340,190
10928,9163,53,340,406
10820,5094,53,340,810
4333,1660,27,3,38
8290,4435,53,346,233
9767,7162,53,348,53
7796,5761,53,348,55
7689,446,54,346,280
2002,4070,53,340,329
9984,2754,52,197,42
4918,1660,27,3,30
6895,6816,52,197,45
9028,2925,52,197,46
9628,9113,52,197,46
6796,8159,52,197,48
9713,9791,52,197,42
3275,9194,52,197,177
24,1007,52,197,1037
5766,3029,52,197,442
3266,1660,27,3,52
9729,9024,52,197,639
4230,2377,52,197,45
8274,4360,52,197,48
25,7041,52,197,48
7836,4706,52,197,51
8128,1244,52,197,49
1151,2336,52,197,52
8148,7516,52,197,49
5146,2401,52,197,52
6577,5564,58,300,0
5375,7633,58,300,93
5982,3102,58,300,93
11467,8472,58,300,0
3851,8877,58,300,0
8753,810,52,197,51
9761,10110,52,197,54
8544,4910,52,197,41
2158,1660,27,3,87
1439,5579,53,197,42
9528,7479,53,197,42
1444,5330,53,197,44
9364,6132,53,197,44
10109,3854,53,197,44
6462,9440,53,197,43
8785,3183,52,197,178
10872,7772,59,437,1
7856,5485,46,2,2
10045,1997,46,461,7
11350,6518,46,461,7
1951,328,46,461,7
3936,4005,52,197,192
4227,2215,49,15,2
9652,2215,49,15,2
471,2215,49,15,2
6706,6163,59,437,7
4556,4525,61,437,1
6999,9691,61,437,1
6859,1660,27,3,22
6253,4999,53,197,165
7211,6885,53,197,701
10079,2873,59,537,0
3040,4491,59,537,9
7616,8846,59,537,6
2344,6261,59,537,7
9326,483,59,537,6
5043,6211,59,537,6
9277,1057,59,537,8
2383,9721,59,537,7
10773,8109,59,537,6
183,2537,59,537,16
5501,8075,59,537,60
9967,5506,59,537,7
7294,7896,59,537,6
6636,7885,59,537,7
82,8194,59,537,7
164,4256,59,537,8
5142,61,59,537,6
9353,2399,59,537,5
1120,5938,59,537,8
6915,1919,59,538,0
2814,9489,59,538,8
5860,4611,59,538,6
1415,7225,59,538,8
1504,4127,59,538,6
10289,9133,59,538,6
5439,1407,59,538,7
6931,1188,59,538,8
9459,9402,59,538,6
4597,6429,59,538,16
2126,7539,59,538,60
6922,2574,59,538,6
7614,3512,59,538,7
2214,6981,59,538,6
4282,1385,59,538,6
8221,122,59,538,10
9837,3128,59,538,5
6280,7543,59,538,58
10213,7222,59,538,8
6520,9277,59,539,0
4686,7330,59,539,7
3871,7159,59,539,6
7478,2313,59,539,6
10492,6720,59,539,10
2931,8117,59,539,5
143,1990,59,539,6
6589,9407,59,539,7
3398,5803,59,539,6
4789,8859,59,539,16
3303,6662,59,539,60
235,1276,59,539,7
10967,9236,59,539,6
8893,9010,59,539,8
9165,3258,59,539,7
2218,2727,59,539,6
11560,6326,59,539,7
4289,2152,59,539,6
10723,5735,59,539,6
1804,8878,42,11,472
4055,3944,52,197,44
3943,5346,39,12,80
8228,8680,52,346,217
1966,8096,42,5,148
2252,240,54,197,376
8353,694,39,11,78
6090,3731,42,10,185
9264,7654,41,10,119
2550,6366,39,10,142
9510,7914,54,197,153
7198,2382,54,197,234
6725,5652,54,197,436
6035,8455,42,9,192
10490,2127,39,5,113
1470,118,41,12,95
11644,5062,60,540,0
3119,3929,60,540,6
7920,6652,60,540,7
8054,3906,60,540,7
6537,4713,60,540,8
6430,4048,60,540,9
575,6402,60,540,7
9236,9858,60,540,7
2955,7393,60,540,7
5458,6091,60,540,16
7001,4608,60,540,60
819,5800,60,540,7
10824,2886,60,540,6
4460,2443,60,540,8
6545,3827,60,540,8
2360,2482,60,540,6
9305,7080,60,540,6
6193,9547,60,540,8
6711,9198,60,540,9
851,3740,41,6,175
8423,5458,42,10,276
6754,7380,38,11,169
3079,10054,60,541,0
7355,2784,60,541,6
9736,9053,60,541,7
1022,120,60,541,9
2535,9376,60,541,7
2486,1640,60,541,9
11580,2216,60,541,8
8903,10073,60,541,6
8884,441,60,541,7
9902,2408,60,541,16
8764,1478,60,541,60
7850,591,60,541,7
9413,588,60,541,7
3401,7421,60,541,58
3315,9694,60,541,7
1011,9263,60,541,7
6468,8262,60,541,8
10163,6116,60,541,7
8111,8389,60,541,6
11387,6011,36,11,86
8327,2320,60,542,0
7533,2325,60,542,8
9698,6904,60,542,7
6024,5224,60,542,5
1559,6259,60,542,7
10307,1882,60,542,7
271,7536,60,542,7
3423,10289,60,542,7
5729,7425,60,542,10
10632,672,60,542,16
11441,4863,60,542,60
2129,652,60,542,8
8008,6769,60,542,7
11655,1317,60,542,6
3174,4475,60,542,8
4953,6703,60,542,8
11659,1637,60,542,9
6016,2146,60,542,7
3510,994,60,542,8
6012,5781,37,6,240
3328,596,41,5,272
9389,9014,40,6,256
7538,9581,39,12,248
9271,8544,40,9,527
2450,2699,39,11,229
8341,8609,31,10,180
4628,5320,34,11,279
1247,6284,32,6,271
6840,1140,29,3,315
224,9562,29,3,174
9552,1339,30,3,378
7183,3989,31,3,250
3795,1492,29,3,397
8604,3323,34,7,346
3776,1268,38,11,359
5718,1087,27,129,20
9007,5897,32,6,361
8495,8731,35,13,326
8733,6635,36,6,325
6080,4620,37,6,512
10037,2692,36,5,561
5148,3970,39,5,512
5489,890,41,12,376
6482,8890,28,3,408
882,3125,42,10,451
4858,5266,28,3,244
9300,3323,29,3,600
110,2502,28,3,655
10366,2590,27,129,20
9475,5877,37,6,657
780,8534,58,122,499
5,3573,58,122,858
8632,5334,36,14,823
2481,2834,57,244,7
10715,1942,57,244,64
3236,1700,40,6,864
7109,2460,57,437,1
1637,6974,57,437,1
8825,6564,57,437,1
7396,4906,41,6,735
3518,9955,53,197,45
3621,4937,53,197,126
3664,6715,53,197,131
759,3641,53,197,278
9197,3132,53,197,867
5757,10107,57,437,1
5532,2984,57,437,1
6874,7876,42,14,989
3623,1749,56,437,1
2382,4490,56,437,1
2823,1115,56,437,1
11141,1264,56,437,1
5600,8477,56,437,1
3607,2143,56,437,1
8815,3142,57,437,1
2904,3666,28,497,1
10536,6386,32,497,1
